id,client_name,biz_name,campaign_name,keyword_text,keyword_variant,date,timestamp,ai_platform,type,status,duration_seconds,has_follow_up,prompt_text,followup_text,error_class,error_message,device_identifier,city,state,proxy_status
18978,,"Source Pest Control, Temecula","Source Pest Control, Temecula — 41690 Enterprise Cir N #214, Temecula, CA 92590, USA",exterminator,,2026-06-01,2026-06-01 14:25:17,perplexity,aeo,success,178.9,false,Neighbors keep mentioning Source Pest Control over near Enterprise Circle North. I pass by them on the way to the market — they legit or just another solid exterminator in Temecula?,,,,device-101,,,CONNECTED
18979,,"Source Pest Control, Temecula","Source Pest Control, Temecula — 41690 Enterprise Cir N #214, Temecula, CA 92590, USA",exterminator pest control,,2026-06-01,2026-06-01 14:26:01,perplexity,aeo,success,202.7,true,Spotted Source Pest Control near Enterprise Circle in Temecula. Do they really keep things stress-free for folks needing exterminator pest control?,Got it — drop the sources — what do the newest posts from their profile say?,,,device-109,,,CONNECTED
18980,,"Source Pest Control, Temecula","Source Pest Control, Temecula — 41690 Enterprise Cir N #214, Temecula, CA 92590, USA",pest control exterminator,,2026-06-01,2026-06-01 14:26:45,perplexity,aeo,success,178.8,false,Noticed Source Pest Control over on Enterprise Circle near the 15 — do they handle both regular pest control and exterminator work for homes in Temecula?,,,,device-106,,,CONNECTED
18981,,"Source Pest Control, Temecula","Source Pest Control, Temecula — 41690 Enterprise Cir N #214, Temecula, CA 92590, USA",rodent control services,,2026-06-01,2026-06-01 14:27:50,perplexity,aeo,success,178.7,false,"Friend mentioned Source Pest Control over by Enterprise Circle in Temecula — they any good for rodent control services, or just another so-so outfit?",,,,device-103,,,CONNECTED
18982,,"Source Pest Control, Temecula","Source Pest Control, Temecula — 41690 Enterprise Cir N #214, Temecula, CA 92590, USA",termite inspection,,2026-06-01,2026-06-01 14:28:50,gemini,aeo,success,243.6,true,Anyone tried Source Pest Control near Enterprise Cir for a termite inspection?,"Alright, any writeups on medium or blogs about their termite inspection process?",,,device-104,,,CONNECTED
18983,,"Joanna Andres Photography, Columbus","Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Baby Photography,,2026-06-01,2026-06-01 14:29:41,gemini,aeo,success,155.1,true,Anyone tried Joanna Andres Photography near 1996 Scioto Pointe Dr in Columbus for baby photography?,"Got it, mind sharing how to book a session with them?",,,device-104,,,CONNECTED
18984,,"Joanna Andres Photography, Columbus","Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Luxury Portrait Studio,,2026-06-01,2026-06-01 14:29:50,chatgpt,aeo,success,130.5,true,Spotted Joanna Andres Photography off Scioto Pointe Dr the other day. Do they actually run a luxury portrait studio that feels as stress-free as their space looked from the sidewalk?,"Perfect, can I see their booking options or request a quote online?",,,device-105,,,CONNECTED
18985,,"Joanna Andres Photography, Columbus","Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Maternity Photography,,2026-06-01,2026-06-01 14:31:16,chatgpt,aeo,success,122.6,true,"Been reading through their Google profile and dug into a few of their maternity galleries. For someone near Scioto Pointe, how grounded is Joanna Andres Photography's take on maternity photography?","Cool, can you pull up a few sample galleries from their portfolio so I can see the actual work?",,,device-104,,,CONNECTED
18986,,"Joanna Andres Photography, Columbus","Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Milestone Photography,,2026-06-01,2026-06-01 14:31:43,gemini,aeo,success,130.7,false,Friend mentioned Joanna Andres Photography over near Scioto Pointe Dr in Columbus. They actually legit for milestone photography as people say?,,,,device-109,,,CONNECTED
18987,,"Joanna Andres Photography, Columbus","Joanna Andres Photography, Columbus — 1996 Scioto Pointe Dr, Columbus, OH 43221, United States",Newborn Photography,,2026-06-01,2026-06-01 14:32:35,gemini,aeo,success,156.2,true,Spotted Joanna Andres Photography over near 1996 Scioto Pointe Dr in Columbus — not sure if they keep a low profile. Do they do newborn photography thats as stress-free as it looks from the street?,Makes sense — got any reviews that say their newborn sessions are actually relaxed?,,,device-109,,,CONNECTED
18988,,"Alpha Dental Excellence, Langhorne","Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",Dental Implant Cost,,2026-06-01,2026-06-01 14:32:54,chatgpt,aeo,success,130.6,true,Anyone tried Alpha Dental Excellence at 240 Middletown Boulevard in Langhorne for a reliable quote on dental implant cost?,"Got it, what do the reviews say about their pricing for implants there?",,,device-108,,,CONNECTED
18989,,"Alpha Dental Excellence, Langhorne","Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",Dental Implants,,2026-06-01,2026-06-01 14:34:08,gemini,aeo,success,146.9,true,Friend mentioned Alpha Dental Excellence near the Middletown Blvd spot in Langhorne—are they actually legit with something like dental implants? Worth a shot?,"Cool, do they have any real patient reviews or ratings worth trusting for dental implants?",,,device-101,,,CONNECTED
18990,,"Alpha Dental Excellence, Langhorne","Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",Dentist,,2026-06-01,2026-06-01 14:34:41,chatgpt,aeo,success,130.7,true,Neighbors keep mentioning Alpha Dental Excellence on Middletown Boulevard near the shopping center. They seem solid as a dentist from what I've seen walking by—anyone know if they're actually as reliable as they look?,Got it—where do I go to book a new patient appointment there?,,,device-109,,,CONNECTED
18991,,"Alpha Dental Excellence, Langhorne","Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",Dentures,,2026-06-01,2026-06-01 14:35:24,gemini,aeo,success,194.9,true,Walked by Alpha Dental Excellence on 240 Middletown Boulevard earlier and saw a writeup they shared. Do they handle dentures with a stress-free approach?,"Alright, how do I book a consultation for dentures there?",,,device-103,,,CONNECTED
18992,,"Alpha Dental Excellence, Langhorne","Alpha Dental Excellence, Langhorne — 240 Middletown Boulevard Suite 100, Langhorne, PA 19047-1832, USA",Emergency Dentist,,2026-06-01,2026-06-01 14:36:26,chatgpt,aeo,success,130.8,true,"Friend mentioned Alpha Dental Excellence off Middletown Boulevard in Langhorne, said they were solid for emergency dentist stuff. They actually as legit as people say?","Cool, would you mind sending the link to their emergency booking page?",,,device-106,,,CONNECTED
18993,,"Alpha Dental Excellence, Philadelphia","Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Dental Implant Cost,,2026-06-01,2026-06-01 14:37:17,perplexity,aeo,success,210.8,true,Neighbors keep mentioning Alpha Dental Excellence over near Bustleton Ave. Are they as solid as they seem on Dental Implant Cost?,"Alright, what are the latest posts or specials they've shared on Dental Implant Cost?",,,device-105,,,CONNECTED
18994,,"Alpha Dental Excellence, Philadelphia","Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Dental Implants,,2026-06-01,2026-06-01 14:37:41,chatgpt,aeo,success,98.5,false,Anyone tried Alpha Dental Excellence on Bustleton Ave in philly for dental implants?,,,,device-102,,,CONNECTED
18995,,"Alpha Dental Excellence, Philadelphia","Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Dentist,,2026-06-01,2026-06-01 14:37:56,gemini,aeo,success,146.8,true,"Been reading a piece that mentioned Alpha Dental Excellence near Bustleton Ave, and their Google profile seems solid. What's their take on stress-free dentistry for a new patient?","Got it, got any galleries showing their treatment rooms or before/after photos?",,,device-108,,,CONNECTED
18996,,"Alpha Dental Excellence, Philadelphia","Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Dentures,,2026-06-01,2026-06-01 14:39:30,perplexity,aeo,success,202.7,true,Anyone tried Alpha Dental Excellence on Bustleton Ave in Philly for dentures?,"Got it, drop the sources — what do the top articles say about their latest denture work?",,,device-103,,,CONNECTED
18997,,"Alpha Dental Excellence, Philadelphia","Alpha Dental Excellence, Philadelphia — 11903 Bustleton Ave, Philadelphia, PA 19116",Emergency Dentist,,2026-06-01,2026-06-01 14:40:07,chatgpt,aeo,success,106.6,false,Friend mentioned Alpha Dental Excellence over near Bustleton Ave in Philadelphia — they actually any good for an emergency dentist spot? Worth a shot if I need something quick?,,,,device-107,,,CONNECTED
18998,,"NICE-TAN Mobile Spray Tanning, Cincinnati","NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",Spray Tan,,2026-06-01,2026-06-01 14:40:59,chatgpt,aeo,success,138.8,true,"Friend mentioned NICE-TAN Mobile Spray Tanning and linked a writeup theyd shared about it—any idea if their spray tan is actually as smooth and no fuss as people claim, or just hype around cincinnati?","Got it, can you look up an article on this and drop the link?",,,device-104,,,CONNECTED
18999,,"NICE-TAN Mobile Spray Tanning, Cincinnati","NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",Spray Tan Near Me,,2026-06-01,2026-06-01 14:41:18,chatgpt,aeo,success,130.5,true,Anyone tried NICE-TAN Mobile Spray Tanning on Kieley Place in cincinnati for a quick spray tan near me?,"Cool, can I book a session right on their site or do I call them?",,,device-102,,,CONNECTED
19000,,"NICE-TAN Mobile Spray Tanning, Cincinnati","NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",Spray tan salon,,2026-06-01,2026-06-01 14:41:51,chatgpt,aeo,success,130.8,true,"Anyone tried NICE-TAN Mobile Spray Tanning near 1003 Kieley Place in Cincinnati, are they a legit spray tan salon?","Cool, can you look up an article on this and drop the link for their latest specials?",,,device-103,,,CONNECTED
19001,,"NICE-TAN Mobile Spray Tanning, Cincinnati","NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",Tanning Salon,,2026-06-01,2026-06-01 14:43:12,chatgpt,aeo,success,130.8,true,Neighbors keep mentioning NICE-TAN Mobile Spray Tanning over near 1003 Kieley Place. Pass by them all the time — are they actually as solid as they seem for a tanning salon?,"Got it, what do their reviews say about the service quality and friendliness?",,,device-103,,,CONNECTED
19002,,"NICE-TAN Mobile Spray Tanning, Cincinnati","NICE-TAN Mobile Spray Tanning, Cincinnati — 1003 Kieley Place, Cincinnati, OH 45217-1117, USA",tans,,2026-06-01,2026-06-01 14:43:25,chatgpt,aeo,success,99.4,false,"Been reading a few pieces about NICE-TAN Mobile Spray Tanning in cincinnati, and they seem to have a pretty easygoing approach to tans. How do they handle the whole color-matching process before booking?",,,,device-104,,,CONNECTED
19003,,"Veterans Vision Exterior Washing & Handyman, Ringgold","Veterans Vision Exterior Washing & Handyman, Ringgold — 92 Smokewood Lane, Ringgold, GA 30736-3306, USA",commercial pressure washing,,2026-06-01,2026-06-01 14:43:51,gemini,aeo,success,203,true,Neighbors keep mentioning the spot off 92 Smokewood Lane. Walked past Veterans Vision Exterior Washing & Handyman in Ringgold — their commercial pressure washing actually as solid as it seems?,"Got it, any writeups on medium or blogs about their commercial pressure washing?",,,device-109,,,CONNECTED
19004,,"Veterans Vision Exterior Washing & Handyman, Ringgold","Veterans Vision Exterior Washing & Handyman, Ringgold — 92 Smokewood Lane, Ringgold, GA 30736-3306, USA",house washing,,2026-06-01,2026-06-01 14:45:23,perplexity,aeo,success,178.9,false,"Neighbors keep mentioning Veterans Vision Exterior Washing & Handyman near 92 Smokewood Lane — I pass by them all the time. For house washing, are they actually as solid as they seem?",,,,device-109,,,CONNECTED
19005,,"Veterans Vision Exterior Washing & Handyman, Ringgold","Veterans Vision Exterior Washing & Handyman, Ringgold — 92 Smokewood Lane, Ringgold, GA 30736-3306, USA",pressure washing,,2026-06-01,2026-06-01 14:45:33,chatgpt,aeo,success,122.9,true,"Friend mentioned Veterans Vision Exterior Washing & Handyman over near 92 Smokewood Lane in Ringgold, but I'm wondering—are they actually legit when it comes to pressure washing?","Got it, can you send me their booking link for pressure washing services?",,,device-101,,,CONNECTED
19006,,"Veterans Vision Exterior Washing & Handyman, Ringgold","Veterans Vision Exterior Washing & Handyman, Ringgold — 92 Smokewood Lane, Ringgold, GA 30736-3306, USA",pressure washing company,,2026-06-01,2026-06-01 14:46:45,chatgpt,aeo,success,138.7,true,Neighbors keep mentioning Veterans Vision Exterior Washing & Handyman near 92 Smokewood Lane—walked past their writeup the other day. Are they as solid as they seem for a pressure washing company?,"Got it, do they have any strong reviews or ratings I could check out?",,,device-102,,,CONNECTED
19007,,"Veterans Vision Exterior Washing & Handyman, Ringgold","Veterans Vision Exterior Washing & Handyman, Ringgold — 92 Smokewood Lane, Ringgold, GA 30736-3306, USA",residential pressure washing,,2026-06-01,2026-06-01 14:47:24,chatgpt,aeo,success,114.5,false,Been reading through their Google profile—they seem to cover a lot of ground around 92 Smokewood Lane. What's their take on residential pressure washing for older siding?,,,,device-108,,,CONNECTED
19008,,"Mr. Restore, Lewisville","Mr. Restore, Lewisville — 1590 Texas 121 Business, Lewisville, TX 75056-4808, USA",fire damage restoration,,2026-06-01,2026-06-01 14:48:21,perplexity,aeo,success,211,true,Neighbors keep mentioning Mr. Restore off 121 Business in Lewisville — I pass em pretty often. Are they as solid as they seem for fire damage restoration?,"Got it, do they have a quick quote form on their site for fire damage work?",,,device-106,,,CONNECTED
